input_path,right_palm_position
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_8/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_17/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_17/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_17/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Go/vinayak_go_3/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Go/vinayak_go_20/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_17/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_17/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_11/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_3/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_8/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_8/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_10/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_10/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_9/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_9/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_9/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_20/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_18/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_18/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_19/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_5/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_5/38.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_5/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_2/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_12/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_7/32.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_7/31.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_6/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_13/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_3/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_5/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_5/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_7/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_8/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_8/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_3/30.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_3/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_3/32.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_14/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_14/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_5/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_5/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_5/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_16/24.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_7/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_11/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_11/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_9/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_9/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_9/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_18/21.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_18/23.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_18/29.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_1/30.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_6/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_6/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_20/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_19/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_17/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_17/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_13/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_4/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_4/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_4/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_15/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_2/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_2/38.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_12/35.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_12/31.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_10/28.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_10/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_18/29.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_8/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_1/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_3/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_19/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_6/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_19/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_10/35.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/bestbetter/7.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/bounce/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_17/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Bye/rounit_bye_13/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_20/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_4/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_10/58.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_15/37.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_3/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_17/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_12/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Beautiful/sandeep_beautiful_10/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_18/38.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_10/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_18/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_12/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Go/cindrella_go_13/42.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/32.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Bye/anirudh_bye_13/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_9/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Go/stephen_go_15/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_1/49.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Bye/stephen_bye_2/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Go/cindrella_go_11/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_6/39.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/bestbetter/9.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_5/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_2/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_4/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Beautiful/sandeep_beautiful_6/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Bye/rounit_bye_16/30.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/61.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_20/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_12/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_15/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_16/26.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_10/60.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_11/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_13/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_10/59.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_10/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_1/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_1/34.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/30.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_3/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_17/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_1/52.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_15/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Beautiful/sandeep_beautiful_2/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_8/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_9/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_2/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_8/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_20/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_13/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_10/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_9/51.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_3/32.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_15/31.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_16/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Bye/anirudh_bye_4/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_2/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_9/39.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/bestbetter/7.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_10/40.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/forget/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_20/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Go/surendhar_go_20/31.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_6/32.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_8/30.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/bounce/19.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Bye/rounit_bye_3/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_16/36.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_3/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_10/28.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_3/29.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_18/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_8/43.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_1/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_10/60.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_14/47.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Go/ranadeep_go_19/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_20/35.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Go/surendhar_go_18/37.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_18/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_3/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_9/46.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Bye/anirudh_bye_20/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_7/58.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/bounce/15.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Go/varmija_go_8/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_20/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Go/stephen_go_8/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_19/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_19/43.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_4/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/53.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_18/21.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_20/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_1/47.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_17/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_16/38.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/28.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Bye/sandeep_bye_6/36.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Go/ranadeep_go_13/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_1/57.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_1/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_12/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Go/cindrella_go_7/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Bye/rounit_bye_12/22.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_1/30.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_19/32.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Bye/anirudh_bye_11/39.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/51.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_5/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_9/52.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_3/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_15/48.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/54.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/cook/67.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/64.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_1/52.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Cook/cindrella_cook_6/33.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Bye/rounit_bye_5/39.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/loss/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_4/33.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_4/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_5/48.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_8/29.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_18/42.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_13/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Bye/ranadeep_bye_6/41.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Bye/venkatesh_bye_9/40.npy,away from body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_8/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Bye/varmija_bye_12/31.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Go/cindrella_go_3/44.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_10/34.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_18/40.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Bye/anirudh_bye_17/41.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Bye/cindrella_bye_19/35.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Bye/surendhar_bye_4/45.npy,away from body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Bye/vinayak_bye_5/42.npy,away from body
