image_path,joined_hand_orientation
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/66.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/47.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/83.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/54.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/62.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/70.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/86.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/61.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/54.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/67.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/82.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/43.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/101.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/57.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/79.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/47.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/37.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/52.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/63.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/62.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/100.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/135.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/139.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/118.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/124.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/126.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/135.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/98.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/91.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/127.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/99.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/123.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/85.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/96.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/131.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/128.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/31.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/92.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/125.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/142.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/above/hariharan_above_1/97.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/89.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/130.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/above/hariharan_above_1/88.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/133.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/98.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/100.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/140.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/91.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/86.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/83.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/mirror/hariharan_mirror_1/104.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/109.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/145.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/129.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/22.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/summer/hariharan_summer_1/38.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/111.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/41.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/87.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/53.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/125.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/126.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/58.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/81.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/42.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/9.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/106.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/train/udhaya_train_1/26.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/95.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/131.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/129.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/132.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/97.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/mirror/hariharan_mirror_1/101.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/120.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/101.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/124.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/131.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/52.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/93.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/21.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/below/hariharan_below_1/141.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/80.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/91.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/94.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/119.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/25.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/108.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/33.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/83.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/113.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/144.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/45.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/110.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/38.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/134.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/summer/hariharan_summer_1/39.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/132.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/131.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/122.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/105.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/27.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/mirror/hariharan_mirror_1/93.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bowl/hariharan_bowl_1/129.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/121.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/78.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/14.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/51.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/102.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/mirror/hariharan_mirror_1/102.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/88.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/22.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/31.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/39.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/36.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/106.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/96.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/48.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/141.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/120.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dustbin/udhaya_dustbin_1/44.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/135.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/124.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/109.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/128.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/128.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/138.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/summer/hariharan_summer_1/32.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/87.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/92.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/101.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/47.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/52.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/82.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/175.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/90.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/104.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/13.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/81.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/88.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coffee/hariharan_coffee_1/98.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/20.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/119.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/94.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/train/udhaya_train_1/25.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/124.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/137.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/29.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/38.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/93.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/53.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/110.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/57.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/133.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/132.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/136.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/112.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/12.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/126.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/95.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/130.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/99.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/171.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/111.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/29.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/mirror/hariharan_mirror_1/105.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/131.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/summer/hariharan_summer_1/30.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/128.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/102.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/34.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/93.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/120.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/black/hariharan_black_1/110.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/below/hariharan_below_1/143.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/134.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/44.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/86.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/88.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/90.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/122.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/178.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/aeroplane/hariharan_aeroplane_1/120.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/118.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/144.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/49.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/19.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coffee/hariharan_coffee_1/100.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/train/hariharan_train_1/138.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/34.npy,crossoverlap
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/134.npy,crossoverlap
