image_path,left_forearm_orientation
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/68.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/97.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/81.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/129.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/69.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/71.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/83.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lorry/hariharan_lorry_1/82.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/123.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/98.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/49.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/131.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/98.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/conductor/udhaya_conductor_1/50.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/72.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/72.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/115.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/62.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/71.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/84.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/79.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/74.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/72.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/122.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/62.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/55.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/83.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/69.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/85.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/70.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/42.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/61.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/65.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/71.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/95.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/47.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/52.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/108.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/70.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/70.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/party/udhaya_party_1/50.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/67.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/111.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/51.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/99.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/93.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/67.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/76.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/63.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/71.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/88.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/65.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/96.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/party/udhaya_party_1/49.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/51.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/72.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/73.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/58.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/85.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/64.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/78.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/65.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/64.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/78.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/95.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/47.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/37.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/56.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/75.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/60.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/60.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/69.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/82.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/53.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/135.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/75.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/107.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/101.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/90.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/81.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/58.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/102.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/59.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/73.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/42.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/68.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/115.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/53.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/110.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/68.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/26.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/109.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/102.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dustbin/udhaya_dustbin_1/67.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/27.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/68.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/55.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/66.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/101.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/89.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/89.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/144.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/73.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/74.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/59.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dog/udhaya_dog_1/83.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/87.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/79.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/69.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/50.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/53.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/60.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/73.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/84.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/68.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/93.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/97.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/64.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/110.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/56.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/92.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/52.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/49.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/143.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/49.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/118.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/63.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/cat/udhaya_cat_1/75.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/above/hariharan_above_1/84.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/54.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/74.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/44.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/67.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/79.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/69.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/fish/udhaya_fish_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/98.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/50.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/85.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/114.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/48.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/54.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/46.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/conductor/udhaya_conductor_1/89.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/86.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/132.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/95.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/53.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/65.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/77.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/75.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/81.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/100.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/cat/udhaya_cat_1/34.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/88.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/59.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/conductor/udhaya_conductor_1/51.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dustbin/udhaya_dustbin_1/52.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/73.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/48.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/113.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/24.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/61.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/winter/udhaya_winter_1/58.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/69.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/59.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/93.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/53.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/78.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/79.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/82.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/106.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/97.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/85.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/92.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/81.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/49.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/54.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/65.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/83.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/108.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/88.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/45.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/85.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/106.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/48.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/79.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/86.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/87.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/131.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/64.npy,horizontal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/79.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/62.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/58.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/111.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/81.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/86.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/conductor/udhaya_conductor_1/73.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/141.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/111.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/116.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/84.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bob/udhaya_bob_1/53.npy,lowerdiagonal
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/party/udhaya_party_1/67.npy,lowerdiagonal
