image_path,left_arm_folded
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/doctor/udhaya_doctor_1/92.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/family/udhaya_family_1/120.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/80.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/42.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/142.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lock/hariharan_lock_1/142.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earth/hariharan_earth_1/179.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/39.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/32.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/32.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/42.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/118.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/118.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/99.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/24.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/129.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/132.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/mirror/udhaya_mirror_1/74.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/37.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/91.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/91.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/120.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/104.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/43.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/138.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/97.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lock/hariharan_lock_1/145.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bob/udhaya_bob_1/105.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/talk/udhaya_talk_1/49.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/above/udhaya_above_1/84.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/135.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/137.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/96.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/summer/udhaya_summer_1/87.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/41.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/93.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/61.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/doctor/hariharan_doctor_1/102.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/76.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dog/udhaya_dog_1/94.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/116.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/134.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/31.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/133.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/56.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/31.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/100.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/glasses/udhaya_glasses_1/98.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/125.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/27.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/doctor/udhaya_doctor_1/83.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/107.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/above/udhaya_above_1/100.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/family/udhaya_family_1/116.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/58.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/black/udhaya_black_1/75.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/93.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/116.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/143.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/14.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/112.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/134.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/119.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/summer/hariharan_summer_1/40.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/23.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/101.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/109.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/36.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/mirror/udhaya_mirror_1/88.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/family/hariharan_family_1/37.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/17.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/conductor/udhaya_conductor_1/104.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/101.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/conductor/hariharan_conductor_1/127.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/134.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/summer/udhaya_summer_1/86.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bob/udhaya_bob_1/115.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/102.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/100.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cat/udhaya_cat_1/85.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/107.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/40.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/140.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/32.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bowl/udhaya_bowl_1/78.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cup/udhaya_cup_1/99.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/121.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/55.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/110.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/mirror/udhaya_mirror_1/83.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/113.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/30.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/92.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/doctor/hariharan_doctor_1/105.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/hairband/hariharan_hairband_1/121.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/120.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/16.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/39.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/115.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/summer/udhaya_summer_1/81.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/family/hariharan_family_1/38.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bed/hariharan_bed_1/123.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/110.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/131.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/126.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/89.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/136.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/mirror/udhaya_mirror_1/81.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/49.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/47.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/98.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/24.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/137.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/98.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/132.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/91.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/102.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lorry/udhaya_lorry_1/143.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/conductor/udhaya_conductor_1/102.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/79.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/28.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/22.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/36.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/winter/hariharan_winter_1/100.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/33.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/39.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/128.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/20.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/90.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cat/udhaya_cat_1/86.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/glasses/udhaya_glasses_1/99.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/133.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/above/udhaya_above_1/97.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/85.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/117.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/116.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bed/hariharan_bed_1/120.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/43.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/45.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/92.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/137.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bob/udhaya_bob_1/117.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/37.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/122.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/125.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/summer/hariharan_summer_1/34.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/84.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/111.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dog/udhaya_dog_1/93.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/125.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earth/udhaya_earth_1/136.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/shoot/udhaya_shoot_1/78.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/doctor/hariharan_doctor_1/100.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/135.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earth/hariharan_earth_1/172.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/124.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/144.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/141.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/conductor/hariharan_conductor_1/132.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/119.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/120.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/144.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/136.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/98.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lock/hariharan_lock_1/129.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/27.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/113.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/132.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cat/udhaya_cat_1/95.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/141.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/21.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/90.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/37.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earth/udhaya_earth_1/139.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/25.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/55.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/black/udhaya_black_1/80.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/125.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/135.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/mirror/udhaya_mirror_1/86.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/above/udhaya_above_1/99.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/goodmorning/udhaya_goodmorning_1/95.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/109.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/117.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/hairband/udhaya_hairband_1/140.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earth/udhaya_earth_1/133.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/113.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/134.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/140.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/mirror/hariharan_mirror_1/107.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bob/udhaya_bob_1/108.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/conductor/udhaya_conductor_1/108.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/25.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/116.npy,rest
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/40.npy,rest
