Image Name,right_fingertips orientation keys
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/65.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/66.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/67.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/68.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/69.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/70.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/71.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/72.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/73.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/74.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/75.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/76.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/80.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/81.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/37.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/38.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/39.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/40.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/41.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/42.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/43.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/44.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/45.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/46.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/47.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/48.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/49.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/50.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/51.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/52.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/53.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/54.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/55.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/56.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/57.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/58.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/59.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/60.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/61.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/62.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/63.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/64.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/65.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/66.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/67.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/68.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/69.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/70.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/71.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/72.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/73.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/74.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/75.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/76.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/77.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/78.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/79.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/80.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/81.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/82.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/83.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/84.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/85.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/24.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/26.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/27.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/28.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/33.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/34.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/35.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/36.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/37.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/38.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/39.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/40.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/41.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/42.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/43.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/44.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/45.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/46.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/47.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/48.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/49.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/50.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/51.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/52.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/53.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/54.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/55.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/56.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/57.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/58.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/59.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/60.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/61.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/62.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/63.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/64.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/65.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/66.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/67.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/68.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/69.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/70.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/71.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/72.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/73.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/74.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/75.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/30.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/35.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/36.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/37.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/38.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/39.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/40.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/41.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/42.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/43.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/44.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/45.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/46.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/47.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/48.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/49.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/50.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/51.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/52.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/53.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/54.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/55.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/56.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/57.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/58.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/59.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/60.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/61.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/62.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/63.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/64.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/65.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/66.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/67.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/68.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/69.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/70.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/71.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/72.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/73.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/74.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/75.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/76.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/77.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/78.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/79.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/80.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/81.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/82.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/33.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/34.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/35.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/36.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/37.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/38.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/39.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/40.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/41.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/42.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/43.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/44.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/45.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/46.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/47.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/48.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/49.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/50.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/51.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/52.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/53.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/54.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/55.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/56.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/57.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/58.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/59.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/60.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/61.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/62.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/63.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/64.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/65.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/66.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/67.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/68.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/69.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/70.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/71.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/72.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/73.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/43.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/44.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/45.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/46.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/47.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/48.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/49.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/50.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/51.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/52.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/53.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/54.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/55.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/56.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/57.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/58.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/59.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/60.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/61.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/62.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/63.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/64.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/65.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/66.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/67.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/68.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/69.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/70.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/71.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/72.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/73.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/74.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/75.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/76.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/77.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/78.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/79.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/80.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/81.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/82.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/83.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/84.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/85.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/86.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/87.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/88.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/35.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/36.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/37.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/38.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/39.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/40.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/41.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/42.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/43.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/44.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/45.npy,index finger open
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/46.npy,index finger open
