Image Name,right_palm position keys
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/30.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/51.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/84.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/90.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_18/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/68.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_12/37.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_16/78.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/47.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/32.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/51.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_10/49.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/77.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/27.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/32.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/67.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_5/32.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_14/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/34.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/59.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/50.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/69.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_13/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/64.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_5/73.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_20/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/76.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_8/51.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_2/77.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/56.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_8/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_6/70.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/89.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/85.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/79.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/36.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_14/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_7/62.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_6/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/40.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_1/74.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/87.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/35.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/76.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/75.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_12/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/55.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/50.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_6/61.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_14/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/79.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/85.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/67.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/55.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/56.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/32.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/83.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/44.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/34.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/83.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_2/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/68.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/60.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_12/63.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/80.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_15/55.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/40.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/94.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_12/35.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_10/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/49.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/35.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_5/58.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/63.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_9/60.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/80.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_5/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_16/33.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_10/60.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/70.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/29.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/34.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_4/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_2/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_12/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_1/59.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_6/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/47.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_10/61.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/45.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/92.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/49.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/81.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_16/30.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/82.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/69.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/86.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/80.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/40.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/37.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_2/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_14/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/68.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/45.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/56.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/76.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/91.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_6/50.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_12/58.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_6/49.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_9/46.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_12/63.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_11/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/30.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_6/37.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/86.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/79.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_5/55.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/36.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/66.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/36.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_7/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/67.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/76.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/61.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_6/36.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_13/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/90.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/34.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/44.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/83.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_15/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/29.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/70.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/56.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_18/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/57.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_5/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/74.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_1/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_2/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/41.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_16/32.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_17/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_3/51.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/41.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_13/44.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/37.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/58.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_6/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/91.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/32.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/84.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_18/82.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/34.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_6/48.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/45.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_13/36.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/69.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/64.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/38.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/30.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/80.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/56.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_3/36.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/78.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_7/63.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/56.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/43.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/35.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/55.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_5/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_7/41.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/49.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/58.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/82.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_16/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_14/62.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_11/61.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/85.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/77.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_3/58.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/90.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_13/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_2/41.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_3/51.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_6/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_16/47.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_17/44.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/50.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/54.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_8/50.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/31.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_4/75.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/39.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/28.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_11/78.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_6/49.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_9/69.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_15/27.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_6/42.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_12/65.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_5/51.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_15/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_7/81.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_19/53.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/28.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_20/52.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_15/55.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_1/82.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_19/40.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_5/77.npy,downwards
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Cook/ishan_cook_10/74.npy,downwards
